GEOIDFQ,NAME,GEOTYPE,YEAR,FUEL_TYPE,FACILITIES,CAPACITY
0500000US39047,Fayette County,COUNTY,2018,Solar,2,13540
0500000US39047,Fayette County,COUNTY,2018,Waste Gas,0,0
0500000US39047,Fayette County,COUNTY,2018,Wind,0,0
0500000US39047,Fayette County,COUNTY,2019,Biofuel,0,0
0500000US39047,Fayette County,COUNTY,2019,Energy Storage,0,0
0500000US39047,Fayette County,COUNTY,2019,Natural Gas/Propane,0,0
0500000US39047,Fayette County,COUNTY,2019,Solar,10,56435
0500000US39047,Fayette County,COUNTY,2019,Waste Gas,0,0
0500000US39047,Fayette County,COUNTY,2019,Wind,0,0
0500000US39047,Fayette County,COUNTY,2020,Biofuel,0,0
0500000US39047,Fayette County,COUNTY,2020,Energy Storage,0,0
0500000US39047,Fayette County,COUNTY,2020,Natural Gas/Propane,0,0
0500000US39047,Fayette County,COUNTY,2020,Solar,7,44440
0500000US39047,Fayette County,COUNTY,2020,Waste Gas,0,0
0500000US39047,Fayette County,COUNTY,2020,Wind,0,0
0500000US39047,Fayette County,COUNTY,2021,Biofuel,0,0
0500000US39047,Fayette County,COUNTY,2021,Energy Storage,0,0
0500000US39047,Fayette County,COUNTY,2021,Natural Gas/Propane,0,0
0500000US39047,Fayette County,COUNTY,2021,Solar,11,108540
0500000US39047,Fayette County,COUNTY,2021,Waste Gas,0,0
0500000US39047,Fayette County,COUNTY,2021,Wind,0,0
0500000US39047,Fayette County,COUNTY,2022,Biofuel,0,0
0500000US39047,Fayette County,COUNTY,2022,Energy Storage,0,0
0500000US39047,Fayette County,COUNTY,2022,Natural Gas/Propane,0,0
0500000US39047,Fayette County,COUNTY,2022,Solar,15,117900
0500000US39047,Fayette County,COUNTY,2022,Waste Gas,0,0
0500000US39047,Fayette County,COUNTY,2022,Wind,0,0
0500000US39047,Fayette County,COUNTY,2023,Biofuel,0,0
0500000US39047,Fayette County,COUNTY,2023,Energy Storage,0,0
0500000US39047,Fayette County,COUNTY,2023,Natural Gas/Propane,0,0
0500000US39047,Fayette County,COUNTY,2023,Solar,9,70910
0500000US39047,Fayette County,COUNTY,2023,Waste Gas,0,0
0500000US39047,Fayette County,COUNTY,2023,Wind,0,0
0500000US39047,Fayette County,COUNTY,2024,Biofuel,0,0
0500000US39047,Fayette County,COUNTY,2024,Energy Storage,0,0
0500000US39047,Fayette County,COUNTY,2024,Natural Gas/Propane,0,0
0500000US39047,Fayette County,COUNTY,2024,Solar,7,60840
0500000US39047,Fayette County,COUNTY,2024,Waste Gas,0,0
0500000US39047,Fayette County,COUNTY,2024,Wind,0,0
0500000US39049,Franklin County,COUNTY,2000,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2000,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2000,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2000,Solar,0,0
0500000US39049,Franklin County,COUNTY,2000,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2000,Wind,1,10000
0500000US39049,Franklin County,COUNTY,2001,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2001,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2001,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2001,Solar,0,0
0500000US39049,Franklin County,COUNTY,2001,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2001,Wind,1,18000
0500000US39049,Franklin County,COUNTY,2002,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2002,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2002,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2002,Solar,0,0
0500000US39049,Franklin County,COUNTY,2002,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2002,Wind,0,0
0500000US39049,Franklin County,COUNTY,2003,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2003,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2003,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2003,Solar,0,0
0500000US39049,Franklin County,COUNTY,2003,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2003,Wind,0,0
0500000US39049,Franklin County,COUNTY,2004,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2004,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2004,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2004,Solar,0,0
0500000US39049,Franklin County,COUNTY,2004,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2004,Wind,0,0
0500000US39049,Franklin County,COUNTY,2005,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2005,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2005,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2005,Solar,0,0
0500000US39049,Franklin County,COUNTY,2005,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2005,Wind,0,0
0500000US39049,Franklin County,COUNTY,2006,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2006,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2006,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2006,Solar,2,4640
0500000US39049,Franklin County,COUNTY,2006,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2006,Wind,0,0
0500000US39049,Franklin County,COUNTY,2007,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2007,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2007,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2007,Solar,2,16050
0500000US39049,Franklin County,COUNTY,2007,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2007,Wind,0,0
0500000US39049,Franklin County,COUNTY,2008,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2008,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2008,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2008,Solar,1,1300
0500000US39049,Franklin County,COUNTY,2008,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2008,Wind,0,0
0500000US39049,Franklin County,COUNTY,2009,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2009,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2009,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2009,Solar,5,51900
0500000US39049,Franklin County,COUNTY,2009,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2009,Wind,0,0
0500000US39049,Franklin County,COUNTY,2010,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2010,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2010,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2010,Solar,21,354650
0500000US39049,Franklin County,COUNTY,2010,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2010,Wind,1,100000
0500000US39049,Franklin County,COUNTY,2011,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2011,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2011,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2011,Solar,33,666200
0500000US39049,Franklin County,COUNTY,2011,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2011,Wind,0,0
0500000US39049,Franklin County,COUNTY,2012,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2012,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2012,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2012,Solar,22,2096380
0500000US39049,Franklin County,COUNTY,2012,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2012,Wind,0,0
0500000US39049,Franklin County,COUNTY,2013,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2013,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2013,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2013,Solar,40,1292100
0500000US39049,Franklin County,COUNTY,2013,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2013,Wind,1,30000
0500000US39049,Franklin County,COUNTY,2014,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2014,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2014,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2014,Solar,22,149900
0500000US39049,Franklin County,COUNTY,2014,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2014,Wind,0,0
0500000US39049,Franklin County,COUNTY,2015,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2015,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2015,Natural Gas/Propane,1,248000
0500000US39049,Franklin County,COUNTY,2015,Solar,52,907400
0500000US39049,Franklin County,COUNTY,2015,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2015,Wind,0,0
0500000US39049,Franklin County,COUNTY,2016,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2016,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2016,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2016,Solar,63,759865
0500000US39049,Franklin County,COUNTY,2016,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2016,Wind,0,0
0500000US39049,Franklin County,COUNTY,2017,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2017,Energy Storage,1,100000
0500000US39049,Franklin County,COUNTY,2017,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2017,Solar,100,681830
0500000US39049,Franklin County,COUNTY,2017,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2017,Wind,0,0
0500000US39049,Franklin County,COUNTY,2018,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2018,Energy Storage,0,0
0500000US39049,Franklin County,COUNTY,2018,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2018,Solar,114,1450970
0500000US39049,Franklin County,COUNTY,2018,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2018,Wind,0,0
0500000US39049,Franklin County,COUNTY,2019,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2019,Energy Storage,1,250000
0500000US39049,Franklin County,COUNTY,2019,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2019,Solar,267,1709300
0500000US39049,Franklin County,COUNTY,2019,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2019,Wind,0,0
0500000US39049,Franklin County,COUNTY,2020,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2020,Energy Storage,3,20000
0500000US39049,Franklin County,COUNTY,2020,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2020,Solar,407,2603440
0500000US39049,Franklin County,COUNTY,2020,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2020,Wind,0,0
0500000US39049,Franklin County,COUNTY,2021,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2021,Energy Storage,7,52920
0500000US39049,Franklin County,COUNTY,2021,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2021,Solar,708,5233278
0500000US39049,Franklin County,COUNTY,2021,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2021,Wind,0,0
0500000US39049,Franklin County,COUNTY,2022,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2022,Energy Storage,15,83200
0500000US39049,Franklin County,COUNTY,2022,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2022,Solar,912,6264340
0500000US39049,Franklin County,COUNTY,2022,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2022,Wind,0,0
0500000US39049,Franklin County,COUNTY,2023,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2023,Energy Storage,53,274540
0500000US39049,Franklin County,COUNTY,2023,Natural Gas/Propane,1,3624000
0500000US39049,Franklin County,COUNTY,2023,Solar,1310,14609679
0500000US39049,Franklin County,COUNTY,2023,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2023,Wind,0,0
0500000US39049,Franklin County,COUNTY,2024,Biofuel,0,0
0500000US39049,Franklin County,COUNTY,2024,Energy Storage,12,72600
0500000US39049,Franklin County,COUNTY,2024,Natural Gas/Propane,0,0
0500000US39049,Franklin County,COUNTY,2024,Solar,1074,8158382
0500000US39049,Franklin County,COUNTY,2024,Waste Gas,0,0
0500000US39049,Franklin County,COUNTY,2024,Wind,0,0
0500000US39073,Hocking County,COUNTY,2000,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2000,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2000,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2000,Solar,0,0
0500000US39073,Hocking County,COUNTY,2000,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2000,Wind,0,0
0500000US39073,Hocking County,COUNTY,2001,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2001,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2001,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2001,Solar,0,0
0500000US39073,Hocking County,COUNTY,2001,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2001,Wind,0,0
0500000US39073,Hocking County,COUNTY,2002,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2002,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2002,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2002,Solar,0,0
0500000US39073,Hocking County,COUNTY,2002,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2002,Wind,0,0
0500000US39073,Hocking County,COUNTY,2003,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2003,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2003,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2003,Solar,0,0
0500000US39073,Hocking County,COUNTY,2003,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2003,Wind,0,0
0500000US39073,Hocking County,COUNTY,2004,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2004,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2004,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2004,Solar,0,0
0500000US39073,Hocking County,COUNTY,2004,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2004,Wind,0,0
0500000US39073,Hocking County,COUNTY,2005,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2005,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2005,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2005,Solar,1,1650
0500000US39073,Hocking County,COUNTY,2005,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2005,Wind,2,8000
0500000US39073,Hocking County,COUNTY,2006,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2006,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2006,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2006,Solar,0,0
0500000US39073,Hocking County,COUNTY,2006,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2006,Wind,0,0
0500000US39073,Hocking County,COUNTY,2007,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2007,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2007,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2007,Solar,0,0
0500000US39073,Hocking County,COUNTY,2007,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2007,Wind,0,0
0500000US39073,Hocking County,COUNTY,2008,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2008,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2008,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2008,Solar,0,0
0500000US39073,Hocking County,COUNTY,2008,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2008,Wind,0,0
0500000US39073,Hocking County,COUNTY,2009,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2009,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2009,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2009,Solar,0,0
0500000US39073,Hocking County,COUNTY,2009,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2009,Wind,0,0
0500000US39073,Hocking County,COUNTY,2010,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2010,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2010,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2010,Solar,2,31400
0500000US39073,Hocking County,COUNTY,2010,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2010,Wind,1,2400
0500000US39073,Hocking County,COUNTY,2011,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2011,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2011,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2011,Solar,3,15100
0500000US39073,Hocking County,COUNTY,2011,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2011,Wind,0,0
0500000US39073,Hocking County,COUNTY,2012,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2012,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2012,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2012,Solar,1,9700
0500000US39073,Hocking County,COUNTY,2012,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2012,Wind,0,0
0500000US39073,Hocking County,COUNTY,2013,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2013,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2013,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2013,Solar,2,17600
0500000US39073,Hocking County,COUNTY,2013,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2013,Wind,0,0
0500000US39073,Hocking County,COUNTY,2014,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2014,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2014,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2014,Solar,2,12000
0500000US39073,Hocking County,COUNTY,2014,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2014,Wind,0,0
0500000US39073,Hocking County,COUNTY,2015,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2015,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2015,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2015,Solar,1,10000
0500000US39073,Hocking County,COUNTY,2015,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2015,Wind,0,0
0500000US39073,Hocking County,COUNTY,2016,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2016,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2016,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2016,Solar,1,10000
0500000US39073,Hocking County,COUNTY,2016,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2016,Wind,0,0
0500000US39073,Hocking County,COUNTY,2017,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2017,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2017,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2017,Solar,1,5700
0500000US39073,Hocking County,COUNTY,2017,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2017,Wind,0,0
0500000US39073,Hocking County,COUNTY,2018,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2018,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2018,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2018,Solar,7,54900
0500000US39073,Hocking County,COUNTY,2018,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2018,Wind,0,0
0500000US39073,Hocking County,COUNTY,2019,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2019,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2019,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2019,Solar,17,128900
0500000US39073,Hocking County,COUNTY,2019,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2019,Wind,0,0
0500000US39073,Hocking County,COUNTY,2020,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2020,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2020,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2020,Solar,7,52500
0500000US39073,Hocking County,COUNTY,2020,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2020,Wind,0,0
0500000US39073,Hocking County,COUNTY,2021,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2021,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2021,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2021,Solar,10,198210
0500000US39073,Hocking County,COUNTY,2021,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2021,Wind,0,0
0500000US39073,Hocking County,COUNTY,2022,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2022,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2022,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2022,Solar,4,47100
0500000US39073,Hocking County,COUNTY,2022,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2022,Wind,0,0
0500000US39073,Hocking County,COUNTY,2023,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2023,Energy Storage,1,7000
0500000US39073,Hocking County,COUNTY,2023,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2023,Solar,7,68634
0500000US39073,Hocking County,COUNTY,2023,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2023,Wind,0,0
0500000US39073,Hocking County,COUNTY,2024,Biofuel,0,0
0500000US39073,Hocking County,COUNTY,2024,Energy Storage,0,0
0500000US39073,Hocking County,COUNTY,2024,Natural Gas/Propane,0,0
0500000US39073,Hocking County,COUNTY,2024,Solar,7,57048
0500000US39073,Hocking County,COUNTY,2024,Waste Gas,0,0
0500000US39073,Hocking County,COUNTY,2024,Wind,0,0
0500000US39083,Knox County,COUNTY,2000,Biofuel,0,0
0500000US39083,Knox County,COUNTY,2000,Energy Storage,0,0
0500000US39083,Knox County,COUNTY,2000,Natural Gas/Propane,0,0
0500000US39083,Knox County,COUNTY,2000,Solar,0,0
0500000US39083,Knox County,COUNTY,2000,Waste Gas,0,0
0500000US39083,Knox County,COUNTY,2000,Wind,0,0
0500000US39083,Knox County,COUNTY,2001,Biofuel,0,0
0500000US39083,Knox County,COUNTY,2001,Energy Storage,0,0
0500000US39083,Knox County,COUNTY,2001,Natural Gas/Propane,0,0
0500000US39083,Knox County,COUNTY,2001,Solar,0,0
0500000US39083,Knox County,COUNTY,2001,Waste Gas,0,0
0500000US39083,Knox County,COUNTY,2001,Wind,0,0
0500000US39083,Knox County,COUNTY,2002,Biofuel,0,0
0500000US39083,Knox County,COUNTY,2002,Energy Storage,0,0
0500000US39083,Knox County,COUNTY,2002,Natural Gas/Propane,0,0
0500000US39083,Knox County,COUNTY,2002,Solar,0,0
0500000US39083,Knox County,COUNTY,2002,Waste Gas,0,0
0500000US39083,Knox County,COUNTY,2002,Wind,0,0
0500000US39083,Knox County,COUNTY,2003,Biofuel,0,0
0500000US39083,Knox County,COUNTY,2003,Energy Storage,0,0
0500000US39083,Knox County,COUNTY,2003,Natural Gas/Propane,0,0
0500000US39083,Knox County,COUNTY,2003,Solar,0,0
0500000US39083,Knox County,COUNTY,2003,Waste Gas,0,0
0500000US39083,Knox County,COUNTY,2003,Wind,0,0
0500000US39083,Knox County,COUNTY,2004,Biofuel,0,0
